YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2026-06,WEEKENDS/HOLIDAY,14,TRAIN,TE28,1510,1878
2026-06,WEEKDAY,12,TRAIN,TE19,11263,9858
2026-06,WEEKENDS/HOLIDAY,6,TRAIN,BP7,370,77
2026-06,WEEKENDS/HOLIDAY,20,TRAIN,EW28,7329,16698
2026-06,WEEKENDS/HOLIDAY,16,TRAIN,CC7,2391,2766
2026-06,WEEKDAY,16,TRAIN,PE6,8585,7997
2026-06,WEEKENDS/HOLIDAY,7,TRAIN,BP2,1387,302
2026-06,WEEKENDS/HOLIDAY,9,TRAIN,NS18,9121,3272
2026-06,WEEKDAY,23,TRAIN,SE5,236,1473
2026-06,WEEKENDS/HOLIDAY,17,TRAIN,NE18,7692,8147
2026-06,WEEKENDS/HOLIDAY,12,TRAIN,DT3,4131,1993
2026-06,WEEKDAY,8,TRAIN,DT8,9082,8541
2026-06,WEEKDAY,7,TRAIN,BP9,5273,2423
2026-06,WEEKENDS/HOLIDAY,22,TRAIN,BP13,81,418
2026-06,WEEKDAY,21,TRAIN,EW16/NE3/TE17,37558,14346
2026-06,WEEKENDS/HOLIDAY,7,TRAIN,EW6,3805,2253
2026-06,WEEKDAY,18,TRAIN,TE29,4500,11469
2026-06,WEEKDAY,17,TRAIN,EW28,59467,43581
2026-06,WEEKDAY,6,TRAIN,TE3,14460,7677
2026-06,WEEKENDS/HOLIDAY,23,TRAIN,NS17/CC15,1908,5334
2026-06,WEEKENDS/HOLIDAY,7,TRAIN,NE14,10454,4853
2026-06,WEEKDAY,21,TRAIN,CC26,3253,2940
2026-06,WEEKDAY,11,TRAIN,TE22,1469,3843
2026-06,WEEKENDS/HOLIDAY,0,TRAIN,DT18,95,120
2026-06,WEEKDAY,6,TRAIN,BP9,3598,1542
2026-06,WEEKENDS/HOLIDAY,21,TRAIN,PW7,551,1688
2026-06,WEEKENDS/HOLIDAY,20,TRAIN,NS3,4826,10249
2026-06,WEEKDAY,14,TRAIN,TE15,9525,9054
2026-06,WEEKENDS/HOLIDAY,6,TRAIN,NS13,14419,3841
2026-06,WEEKDAY,19,TRAIN,NE1/CC29,105552,52041
2026-06,WEEKENDS/HOLIDAY,19,TRAIN,NS9/TE2,24482,32871
2026-06,WEEKDAY,17,TRAIN,PW2,235,240
2026-06,WEEKDAY,12,TRAIN,DT8,5109,3017
2026-06,WEEKDAY,12,TRAIN,TE23,2701,2425
2026-06,WEEKDAY,5,TRAIN,EW19,3685,375
2026-06,WEEKENDS/HOLIDAY,19,TRAIN,CC23,2241,1252
2026-06,WEEKENDS/HOLIDAY,8,TRAIN,CC25,1875,2005
2026-06,WEEKENDS/HOLIDAY,18,TRAIN,NS28,4188,1147
2026-06,WEEKDAY,6,TRAIN,CC25,4003,8666
2026-06,WEEKENDS/HOLIDAY,14,TRAIN,DT29,2962,2322
2026-06,WEEKENDS/HOLIDAY,20,TRAIN,DT17,2912,2361
2026-06,WEEKDAY,14,TRAIN,NE13,19290,19349
2026-06,WEEKENDS/HOLIDAY,23,TRAIN,EW19,845,3188
2026-06,WEEKDAY,16,TRAIN,PE4,1541,1751
2026-06,WEEKDAY,0,TRAIN,NE7/DT12,193,527
2026-06,WEEKENDS/HOLIDAY,15,TRAIN,NE5,6384,6418
2026-06,WEEKDAY,18,TRAIN,CC3,25452,12135
2026-06,WEEKDAY,5,TRAIN,BP10,3363,254
2026-06,WEEKDAY,22,TRAIN,TE1,3224,2413
2026-06,WEEKENDS/HOLIDAY,12,TRAIN,EW8/CC9,27935,31925
2026-06,WEEKDAY,15,TRAIN,CC26,3936,2567
2026-06,WEEKDAY,16,TRAIN,TE29,2882,4379
2026-06,WEEKDAY,16,TRAIN,PW6,1664,1603
2026-06,WEEKDAY,18,TRAIN,CC27,61805,4554
2026-06,WEEKDAY,11,TRAIN,SW3,1939,876
2026-06,WEEKDAY,12,TRAIN,DT31,7137,6129
2026-06,WEEKENDS/HOLIDAY,12,TRAIN,NS9/TE2,26187,26064
2026-06,WEEKDAY,10,TRAIN,CC19/DT9,5891,6224
2026-06,WEEKENDS/HOLIDAY,13,TRAIN,EW12/DT14,30170,42858
2026-06,WEEKDAY,18,TRAIN,NS10,69806,114340
2026-06,WEEKDAY,8,TRAIN,NS24/NE6/CC1,27827,59834
2026-06,WEEKDAY,20,TRAIN,CC10/DT26,13374,20761
2026-06,WEEKENDS/HOLIDAY,11,TRAIN,NS10,19843,9546
2026-06,WEEKDAY,13,TRAIN,DT27,7219,7130
2026-06,WEEKENDS/HOLIDAY,6,TRAIN,TE24,158,82
2026-06,WEEKENDS/HOLIDAY,22,TRAIN,CC21,4098,2027
2026-06,WEEKDAY,21,TRAIN,SW2,2716,1433
2026-06,WEEKDAY,6,TRAIN,PE4,2204,362
2026-06,WEEKDAY,19,TRAIN,TE23,3203,7297
2026-06,WEEKENDS/HOLIDAY,20,TRAIN,SW7,321,1196
2026-06,WEEKDAY,10,TRAIN,SW8,969,721
2026-06,WEEKENDS/HOLIDAY,7,TRAIN,CC8,1753,1453
2026-06,WEEKDAY,8,TRAIN,SW6,2291,2237
2026-06,WEEKDAY,9,TRAIN,EW19,35609,12270
2026-06,WEEKDAY,17,TRAIN,PW7,4045,5109
2026-06,WEEKENDS/HOLIDAY,9,TRAIN,NS27/CE2/TE20,762,1165
2026-06,WEEKENDS/HOLIDAY,0,TRAIN,TE27,13,337
2026-06,WEEKDAY,6,TRAIN,SW3,3656,362
2026-06,WEEKENDS/HOLIDAY,21,TRAIN,TE14/NS22,50664,9149
2026-06,WEEKENDS/HOLIDAY,12,TRAIN,TE13,2203,1957
2026-06,WEEKENDS/HOLIDAY,23,TRAIN,EW33,148,834
2026-06,WEEKDAY,6,TRAIN,EW31,6334,12581
2026-06,WEEKDAY,16,TRAIN,BP4,3949,1951
2026-06,WEEKDAY,17,TRAIN,NS3,21152,40343
2026-06,WEEKENDS/HOLIDAY,20,TRAIN,EW16/NE3/TE17,10159,8254
2026-06,WEEKENDS/HOLIDAY,0,TRAIN,EW29,18,299
2026-06,WEEKENDS/HOLIDAY,22,TRAIN,CC28,441,1780
2026-06,WEEKENDS/HOLIDAY,7,TRAIN,BP12,1181,397
2026-06,WEEKENDS/HOLIDAY,8,TRAIN,EW6,5234,3381
2026-06,WEEKENDS/HOLIDAY,5,TRAIN,EW22,93,49
2026-06,WEEKENDS/HOLIDAY,18,TRAIN,BP13,420,588
2026-06,WEEKENDS/HOLIDAY,13,TRAIN,NE14,13912,11217
2026-06,WEEKENDS/HOLIDAY,11,TRAIN,EW8/CC9,23990,33356
2026-06,WEEKDAY,21,TRAIN,TE4,4191,4949
2026-06,WEEKDAY,14,TRAIN,NE17/PTC,42295,41553
2026-06,WEEKENDS/HOLIDAY,16,TRAIN,DT30,3581,3836
2026-06,WEEKDAY,12,TRAIN,EW3,17606,13541
2026-06,WEEKENDS/HOLIDAY,10,TRAIN,EW31,1202,334
2026-06,WEEKDAY,5,TRAIN,EW23,6453,4431
2026-06,WEEKENDS/HOLIDAY,9,TRAIN,DT20,1526,2769
2026-06,WEEKENDS/HOLIDAY,22,TRAIN,EW12/DT14,22884,8610
2026-06,WEEKDAY,7,TRAIN,EW14/NS26,5810,91935
2026-06,WEEKDAY,0,TRAIN,NE8,237,491
2026-06,WEEKENDS/HOLIDAY,13,TRAIN,EW25,5760,6060
2026-06,WEEKDAY,5,TRAIN,TE22,51,2
2026-06,WEEKENDS/HOLIDAY,22,TRAIN,SW1,348,193
2026-06,WEEKDAY,20,TRAIN,PE4,1005,2711
2026-06,WEEKENDS/HOLIDAY,10,TRAIN,NS2,13131,8546
2026-06,WEEKDAY,18,TRAIN,EW22,19553,22459
2026-06,WEEKDAY,19,TRAIN,EW16/NE3/TE17,56299,29914
2026-06,WEEKDAY,19,TRAIN,TE25,2846,7471
2026-06,WEEKENDS/HOLIDAY,15,TRAIN,NE18,6843,6025
2026-06,WEEKDAY,14,TRAIN,EW9,15014,14669
2026-06,WEEKDAY,15,TRAIN,NE17/PTC,38417,41993
2026-06,WEEKDAY,5,TRAIN,SW5,4016,232
2026-06,WEEKDAY,16,TRAIN,NE12/CC13,51157,66356
2026-06,WEEKDAY,16,TRAIN,DT25,4612,3955
2026-06,WEEKENDS/HOLIDAY,8,TRAIN,CC4/DT15,638,5406
2026-06,WEEKENDS/HOLIDAY,7,TRAIN,DT10,1290,2107
2026-06,WEEKENDS/HOLIDAY,17,TRAIN,CC11,9520,5730
2026-06,WEEKENDS/HOLIDAY,11,TRAIN,DT28,4742,2103
2026-06,WEEKDAY,23,TRAIN,CG2,9106,8630
2026-06,WEEKDAY,12,TRAIN,PW2,244,223
2026-06,WEEKENDS/HOLIDAY,5,TRAIN,BP6/DT1,2412,1668
2026-06,WEEKDAY,10,TRAIN,NS23,10876,42352
2026-06,WEEKENDS/HOLIDAY,13,TRAIN,NS7,12339,10189
2026-06,WEEKDAY,23,TRAIN,TE19,2397,364
2026-06,WEEKDAY,17,TRAIN,CC20,8293,9836
2026-06,WEEKENDS/HOLIDAY,6,TRAIN,TE26,356,228
2026-06,WEEKDAY,6,TRAIN,CC23,814,13167
2026-06,WEEKDAY,10,TRAIN,TE12,5458,7170
2026-06,WEEKDAY,12,TRAIN,NS23,25824,54825
2026-06,WEEKENDS/HOLIDAY,20,TRAIN,CC25,1555,2285
2026-06,WEEKDAY,23,TRAIN,EW17,3158,11666
2026-06,WEEKENDS/HOLIDAY,23,TRAIN,BP3,86,547
2026-06,WEEKENDS/HOLIDAY,14,TRAIN,BP5,928,770
2026-06,WEEKDAY,21,TRAIN,BP9,747,1984
2026-06,WEEKDAY,12,TRAIN,EW12/DT14,48367,82689
2026-06,WEEKDAY,12,TRAIN,EW27,35153,35008
2026-06,WEEKENDS/HOLIDAY,19,TRAIN,NS24/NE6/CC1,22863,13729
2026-06,WEEKENDS/HOLIDAY,12,TRAIN,CG2,9311,14771
2026-06,WEEKDAY,5,TRAIN,DT33,6366,99
2026-06,WEEKDAY,8,TRAIN,EW28,87430,44606
2026-06,WEEKENDS/HOLIDAY,21,TRAIN,TE25,591,1270
2026-06,WEEKDAY,0,TRAIN,CC10/DT26,138,1127
2026-06,WEEKENDS/HOLIDAY,16,TRAIN,TE13,1903,1663
2026-06,WEEKDAY,22,TRAIN,EW29,5009,4243
2026-06,WEEKENDS/HOLIDAY,8,TRAIN,BP12,1536,509
2026-06,WEEKDAY,16,TRAIN,TE26,13562,14686
2026-06,WEEKENDS/HOLIDAY,17,TRAIN,NS27/CE2/TE20,2394,3041
2026-06,WEEKDAY,13,TRAIN,NS7,16831,14657
2026-06,WEEKDAY,13,TRAIN,DT30,6914,5239
2026-06,WEEKENDS/HOLIDAY,6,TRAIN,EW2/DT32,8212,4906
2026-06,WEEKENDS/HOLIDAY,16,TRAIN,NE4/DT19,33824,27280
2026-06,WEEKDAY,11,TRAIN,NS8,17621,9350
2026-06,WEEKDAY,22,TRAIN,CC20,1444,3359
2026-06,WEEKENDS/HOLIDAY,13,TRAIN,CC20,2822,2302
2026-06,WEEKDAY,14,TRAIN,NE1/CC29,44906,50423
2026-06,WEEKDAY,20,TRAIN,CC20,3148,5884
2026-06,WEEKENDS/HOLIDAY,12,TRAIN,CC16,3705,1973
2026-06,WEEKDAY,9,TRAIN,TE28,7550,2567
2026-06,WEEKDAY,17,TRAIN,EW30,27984,1659
2026-06,WEEKDAY,22,TRAIN,EW14/NS26,41357,5796
2026-06,WEEKENDS/HOLIDAY,21,TRAIN,CC4/DT15,18489,2557
2026-06,WEEKDAY,12,TRAIN,NS5,24818,16139
2026-06,WEEKENDS/HOLIDAY,0,TRAIN,NS25/EW13,281,88
2026-06,WEEKDAY,14,TRAIN,DT28,6454,6013
2026-06,WEEKDAY,16,TRAIN,CC20,5342,6321
2026-06,WEEKDAY,5,TRAIN,NE10,1542,535
2026-06,WEEKENDS/HOLIDAY,0,TRAIN,SW2,11,141
2026-06,WEEKENDS/HOLIDAY,0,TRAIN,DT17,50,64
2026-06,WEEKDAY,20,TRAIN,NS10,25941,57989
2026-06,WEEKDAY,15,TRAIN,NE11,15593,13769
2026-06,WEEKENDS/HOLIDAY,22,TRAIN,EW27,8969,20596
2026-06,WEEKDAY,9,TRAIN,CC11,7272,73658
2026-06,WEEKDAY,9,TRAIN,NE18,12820,32295
2026-06,WEEKENDS/HOLIDAY,18,TRAIN,CC7,3036,3493
2026-06,WEEKDAY,0,TRAIN,SW4,18,471
2026-06,WEEKDAY,13,TRAIN,CC5,5365,5222
2026-06,WEEKENDS/HOLIDAY,8,TRAIN,NE10,5472,4515
2026-06,WEEKENDS/HOLIDAY,18,TRAIN,SW4,1134,1841
2026-06,WEEKDAY,6,TRAIN,DT6,2168,3372
2026-06,WEEKENDS/HOLIDAY,8,TRAIN,NS28,471,1941
2026-06,WEEKDAY,11,TRAIN,SE3,3240,1427
2026-06,WEEKENDS/HOLIDAY,18,TRAIN,NE18,6891,7692
2026-06,WEEKDAY,17,TRAIN,SE5,3077,3982
2026-06,WEEKENDS/HOLIDAY,12,TRAIN,DT13,5185,6459
2026-06,WEEKDAY,14,TRAIN,CC28,2985,2625
2026-06,WEEKDAY,11,TRAIN,CC24,20788,22418
2026-06,WEEKDAY,8,TRAIN,NS17/CC15,121764,25312
2026-06,WEEKENDS/HOLIDAY,21,TRAIN,CC27,875,302
2026-06,WEEKENDS/HOLIDAY,5,TRAIN,SE1,310,117
2026-06,WEEKENDS/HOLIDAY,19,TRAIN,CC27,1162,674
2026-06,WEEKDAY,23,TRAIN,NE16/STC,4280,22781
2026-06,WEEKDAY,23,TRAIN,CC16,861,2120
2026-06,WEEKENDS/HOLIDAY,14,TRAIN,NS20,16983,11730
2026-06,WEEKDAY,22,TRAIN,SE4,701,3695
2026-06,WEEKENDS/HOLIDAY,10,TRAIN,BP3,2200,753
2026-06,WEEKENDS/HOLIDAY,12,TRAIN,DT6,3030,1841
2026-06,WEEKDAY,5,TRAIN,TE18,139,46
2026-06,WEEKDAY,19,TRAIN,EW19,17352,36876
2026-06,WEEKENDS/HOLIDAY,14,TRAIN,CC28,1671,1627
2026-06,WEEKDAY,7,TRAIN,TE26,8375,5590
2026-06,WEEKDAY,20,TRAIN,CC5,5185,3829
2026-06,WEEKDAY,12,TRAIN,BP8,1543,1624
2026-06,WEEKENDS/HOLIDAY,11,TRAIN,EW28,14304,5496
2026-06,WEEKDAY,22,TRAIN,TE6,2986,17242
2026-06,WEEKENDS/HOLIDAY,9,TRAIN,BP6/DT1,19543,10964
2026-06,WEEKENDS/HOLIDAY,7,TRAIN,CC10/DT26,5175,3174
2026-06,WEEKENDS/HOLIDAY,17,TRAIN,DT31,3863,4441
2026-06,WEEKENDS/HOLIDAY,14,TRAIN,CC3,5297,6091
2026-06,WEEKENDS/HOLIDAY,22,TRAIN,CG2,13487,4783
2026-06,WEEKENDS/HOLIDAY,17,TRAIN,BP2,1194,1048
2026-06,WEEKENDS/HOLIDAY,9,TRAIN,CC24,1392,3871
2026-06,WEEKENDS/HOLIDAY,19,TRAIN,PW3,285,682
2026-06,WEEKENDS/HOLIDAY,18,TRAIN,EW33,4095,3196
2026-06,WEEKENDS/HOLIDAY,19,TRAIN,CC25,3452,2568
2026-06,WEEKDAY,17,TRAIN,DT20,12549,8962
2026-06,WEEKENDS/HOLIDAY,8,TRAIN,EW1,13677,6211
2026-06,WEEKENDS/HOLIDAY,13,TRAIN,NS5,12077,11500
2026-06,WEEKDAY,23,TRAIN,EW5,3699,16048
2026-06,WEEKENDS/HOLIDAY,23,TRAIN,EW12/DT14,9821,4909
2026-06,WEEKDAY,10,TRAIN,CC10/DT26,15101,12674
2026-06,WEEKDAY,12,TRAIN,DT34,5654,3925
2026-06,WEEKDAY,11,TRAIN,EW19,15187,8268
2026-06,WEEKENDS/HOLIDAY,22,TRAIN,SE4,342,1533
2026-06,WEEKENDS/HOLIDAY,19,TRAIN,CC26,3336,2076
2026-06,WEEKENDS/HOLIDAY,0,TRAIN,CC8,9,146
2026-06,WEEKENDS/HOLIDAY,8,TRAIN,DT18,550,2497
2026-06,WEEKDAY,14,TRAIN,EW5,25303,24727
2026-06,WEEKENDS/HOLIDAY,5,TRAIN,PW2,0,5
2026-06,WEEKDAY,9,TRAIN,DT7,5340,5131
2026-06,WEEKENDS/HOLIDAY,17,TRAIN,EW11,11016,9762
2026-06,WEEKENDS/HOLIDAY,14,TRAIN,NS5,11145,11988
2026-06,WEEKENDS/HOLIDAY,8,TRAIN,EW20,4868,4723
2026-06,WEEKDAY,6,TRAIN,EW16/NE3/TE17,9692,40236
2026-06,WEEKDAY,5,TRAIN,DT4,251,2
2026-06,WEEKDAY,17,TRAIN,DT18,54157,10543
2026-06,WEEKENDS/HOLIDAY,12,TRAIN,PE3,4139,2575
2026-06,WEEKDAY,6,TRAIN,NS2,44778,15483
2026-06,WEEKENDS/HOLIDAY,11,TRAIN,PW5,1801,877
2026-06,WEEKDAY,21,TRAIN,CC20,2382,4853
2026-06,WEEKDAY,9,TRAIN,TE23,6174,1927
2026-06,WEEKENDS/HOLIDAY,20,TRAIN,EW9,9955,15096
2026-06,WEEKDAY,16,TRAIN,DT24,4801,4372
2026-06,WEEKENDS/HOLIDAY,0,TRAIN,CC12,8,262
2026-06,WEEKDAY,13,TRAIN,BP11,2841,2406
2026-06,WEEKENDS/HOLIDAY,8,TRAIN,SE3,1533,488
2026-06,WEEKENDS/HOLIDAY,8,TRAIN,DT13,2719,4259
2026-06,WEEKDAY,20,TRAIN,DT6,3700,5897
2026-06,WEEKDAY,18,TRAIN,DT25,12200,12001
2026-06,WEEKDAY,10,TRAIN,CC8,6146,4372
2026-06,WEEKDAY,21,TRAIN,NE4/DT19,66985,22559
2026-06,WEEKENDS/HOLIDAY,7,TRAIN,NS16,16028,10376
2026-06,WEEKDAY,17,TRAIN,CC25,21849,7140
2026-06,WEEKENDS/HOLIDAY,20,TRAIN,SW5,2110,3039
2026-06,WEEKENDS/HOLIDAY,10,TRAIN,BP12,1529,577
2026-06,WEEKENDS/HOLIDAY,10,TRAIN,NE4/DT19,13382,32378
2026-06,WEEKDAY,19,TRAIN,EW9,22318,63996
2026-06,WEEKENDS/HOLIDAY,21,TRAIN,EW9,8756,12275
2026-06,WEEKENDS/HOLIDAY,0,TRAIN,SE1,39,279
2026-06,WEEKDAY,10,TRAIN,BP6/DT1,35363,20660
2026-06,WEEKDAY,19,TRAIN,EW21/CC22,59713,32890
2026-06,WEEKENDS/HOLIDAY,16,TRAIN,EW14/NS26,11743,10126
2026-06,WEEKDAY,22,TRAIN,DT7,1471,2743
2026-06,WEEKENDS/HOLIDAY,0,TRAIN,TE8,114,255
2026-06,WEEKENDS/HOLIDAY,13,TRAIN,CC24,3904,3517
2026-06,WEEKDAY,20,TRAIN,BP10,1236,4672
2026-06,WEEKENDS/HOLIDAY,9,TRAIN,TE4,2069,2260
2026-06,WEEKENDS/HOLIDAY,18,TRAIN,NE17/PTC,24725,27691
2026-06,WEEKDAY,11,TRAIN,NS18,15164,7969
2026-06,WEEKENDS/HOLIDAY,15,TRAIN,DT7,1371,1532
2026-06,WEEKDAY,23,TRAIN,TE27,397,2853
2026-06,WEEKDAY,18,TRAIN,EW25,15806,45423
2026-06,WEEKENDS/HOLIDAY,13,TRAIN,PE3,3425,2733
2026-06,WEEKENDS/HOLIDAY,16,TRAIN,NE1/CC29,36400,31635
2026-06,WEEKENDS/HOLIDAY,20,TRAIN,SW6,402,1552
2026-06,WEEKENDS/HOLIDAY,12,TRAIN,EW19,8852,5835
2026-06,WEEKDAY,8,TRAIN,CC23,4634,80526
2026-06,WEEKENDS/HOLIDAY,22,TRAIN,EW26,3774,15099
2026-06,WEEKDAY,23,TRAIN,TE4,1319,1700
2026-06,WEEKDAY,18,TRAIN,BP6/DT1,59114,137028
2026-06,WEEKENDS/HOLIDAY,21,TRAIN,NE9,4929,10349
2026-06,WEEKDAY,16,TRAIN,SW2,3954,3375
2026-06,WEEKDAY,20,TRAIN,CC14,3929,7635
2026-06,WEEKDAY,15,TRAIN,TE25,2195,3188
2026-06,WEEKDAY,11,TRAIN,CC11,10639,12922
2026-06,WEEKDAY,11,TRAIN,EW7,14001,9348
2026-06,WEEKDAY,0,TRAIN,TE4,135,347
2026-06,WEEKENDS/HOLIDAY,21,TRAIN,TE24,536,1574
2026-06,WEEKENDS/HOLIDAY,10,TRAIN,EW32,2502,717
2026-06,WEEKENDS/HOLIDAY,21,TRAIN,SW8,137,869
2026-06,WEEKENDS/HOLIDAY,23,TRAIN,EW7,843,3316
2026-06,WEEKDAY,7,TRAIN,EW23,91050,95795
2026-06,WEEKDAY,22,TRAIN,NS21/DT11,36979,42559
2026-06,WEEKDAY,7,TRAIN,PE3,14983,2826
2026-06,WEEKDAY,9,TRAIN,NE8,24819,30818
2026-06,WEEKDAY,23,TRAIN,SW4,199,1764
2026-06,WEEKENDS/HOLIDAY,23,TRAIN,EW29,427,1293
2026-06,WEEKDAY,11,TRAIN,CC5,3262,3881
2026-06,WEEKENDS/HOLIDAY,16,TRAIN,DT28,4549,3867
2026-06,WEEKENDS/HOLIDAY,16,TRAIN,CC24,5108,2665
2026-06,WEEKENDS/HOLIDAY,6,TRAIN,EW33,2824,1293
2026-06,WEEKENDS/HOLIDAY,17,TRAIN,DT5,8492,8635
2026-06,WEEKDAY,15,TRAIN,EW15,30202,18960
2026-06,WEEKENDS/HOLIDAY,14,TRAIN,DT33,6409,5548
2026-06,WEEKDAY,22,TRAIN,CC25,2462,3660
2026-06,WEEKDAY,10,TRAIN,EW20,11521,11501
2026-06,WEEKENDS/HOLIDAY,6,TRAIN,TE18,211,413
2026-06,WEEKDAY,16,TRAIN,CC21,10067,11782
2026-06,WEEKDAY,7,TRAIN,TE25,4830,1792
2026-06,WEEKENDS/HOLIDAY,7,TRAIN,DT2,595,882
2026-06,WEEKENDS/HOLIDAY,22,TRAIN,EW18,2930,5604
2026-06,WEEKENDS/HOLIDAY,6,TRAIN,NS8,7671,2767
2026-06,WEEKENDS/HOLIDAY,16,TRAIN,CE1/DT16,25038,27142
2026-06,WEEKDAY,16,TRAIN,SE5,2301,2622
2026-06,WEEKENDS/HOLIDAY,19,TRAIN,EW1,10443,16770
2026-06,WEEKDAY,5,TRAIN,EW17,4535,351
2026-06,WEEKDAY,15,TRAIN,CC12,5933,5485
2026-06,WEEKDAY,13,TRAIN,EW29,8892,7130
2026-06,WEEKDAY,0,TRAIN,TE13,30,50
2026-06,WEEKDAY,8,TRAIN,PE4,4233,1424
2026-06,WEEKENDS/HOLIDAY,22,TRAIN,PE3,542,2453
2026-06,WEEKENDS/HOLIDAY,13,TRAIN,PW7,1650,1701
2026-06,WEEKDAY,15,TRAIN,NE12/CC13,47151,55627
2026-06,WEEKENDS/HOLIDAY,7,TRAIN,EW11,5294,3669
2026-06,WEEKENDS/HOLIDAY,10,TRAIN,PW2,117,150
2026-06,WEEKDAY,19,TRAIN,BP8,2391,3283
2026-06,WEEKDAY,17,TRAIN,EW9,32977,32568
2026-06,WEEKENDS/HOLIDAY,11,TRAIN,EW1,16057,8271
2026-06,WEEKDAY,20,TRAIN,SE3,775,5992
2026-06,WEEKENDS/HOLIDAY,21,TRAIN,DT28,1735,7251
2026-06,WEEKENDS/HOLIDAY,16,TRAIN,NS27/CE2/TE20,2313,2739
2026-06,WEEKENDS/HOLIDAY,9,TRAIN,TE18,1988,5474
2026-06,WEEKENDS/HOLIDAY,11,TRAIN,DT3,4504,1880
2026-06,WEEKDAY,0,TRAIN,DT29,63,757
2026-06,WEEKDAY,10,TRAIN,CC25,5469,4049
2026-06,WEEKENDS/HOLIDAY,11,TRAIN,BP2,1474,754
2026-06,WEEKENDS/HOLIDAY,12,TRAIN,PE4,1004,716
2026-06,WEEKENDS/HOLIDAY,10,TRAIN,TE22,2290,3535
2026-06,WEEKENDS/HOLIDAY,0,TRAIN,DT13,81,218
2026-06,WEEKDAY,17,TRAIN,SW6,2537,4414
2026-06,WEEKENDS/HOLIDAY,15,TRAIN,BP5,800,794
2026-06,WEEKENDS/HOLIDAY,13,TRAIN,DT8,1638,1409
2026-06,WEEKENDS/HOLIDAY,21,TRAIN,EW22,953,2885
2026-06,WEEKDAY,12,TRAIN,TE16,7361,5542
2026-06,WEEKDAY,6,TRAIN,NS19,27534,18275
2026-06,WEEKDAY,21,TRAIN,NS14,18517,45337
2026-06,WEEKENDS/HOLIDAY,0,TRAIN,DT4,3,170
2026-06,WEEKENDS/HOLIDAY,12,TRAIN,NE1/CC29,15435,35619
2026-06,WEEKDAY,0,TRAIN,DT3,40,646
2026-06,WEEKENDS/HOLIDAY,7,TRAIN,NE7/DT12,6928,6898
2026-06,WEEKENDS/HOLIDAY,11,TRAIN,NE9,12781,7428
2026-06,WEEKDAY,20,TRAIN,TE15,11494,9155
2026-06,WEEKDAY,15,TRAIN,NS23,39442,40244
2026-06,WEEKENDS/HOLIDAY,12,TRAIN,NS2,13935,11166
2026-06,WEEKDAY,17,TRAIN,SW7,1605,2924
2026-06,WEEKDAY,9,TRAIN,DT20,8417,11629
2026-06,WEEKENDS/HOLIDAY,5,TRAIN,NS28,26,1
2026-06,WEEKENDS/HOLIDAY,20,TRAIN,DT23,1173,1355
2026-06,WEEKENDS/HOLIDAY,11,TRAIN,DT27,3755,2495
2026-06,WEEKDAY,6,TRAIN,CC11,9493,24134
2026-06,WEEKENDS/HOLIDAY,18,TRAIN,PW3,426,533
2026-06,WEEKDAY,7,TRAIN,DT27,16013,22454
2026-06,WEEKDAY,9,TRAIN,PE4,2983,780
2026-06,WEEKENDS/HOLIDAY,7,TRAIN,TE24,402,231
2026-06,WEEKENDS/HOLIDAY,20,TRAIN,NE14,7153,16290
2026-06,WEEKENDS/HOLIDAY,11,TRAIN,DT17,1931,2167
2026-06,WEEKDAY,23,TRAIN,CG1/DT35,2695,1246
2026-06,WEEKDAY,13,TRAIN,PW5,2221,2069
2026-06,WEEKDAY,22,TRAIN,PW3,130,871
2026-06,WEEKENDS/HOLIDAY,17,TRAIN,NS25/EW13,54661,35375
2026-06,WEEKDAY,23,TRAIN,DT5,2285,7313
2026-06,WEEKDAY,10,TRAIN,TE18,5741,16609
2026-06,WEEKENDS/HOLIDAY,8,TRAIN,PW2,45,119
2026-06,WEEKDAY,5,TRAIN,EW25,9872,453
2026-06,WEEKENDS/HOLIDAY,10,TRAIN,TE19,1137,2009
2026-06,WEEKENDS/HOLIDAY,9,TRAIN,DT21,2448,3662
2026-06,WEEKENDS/HOLIDAY,23,TRAIN,CC14,315,937
2026-06,WEEKENDS/HOLIDAY,0,TRAIN,TE5,41,280
2026-06,WEEKDAY,19,TRAIN,TE7,6806,11208
2026-06,WEEKENDS/HOLIDAY,9,TRAIN,SW5,3550,1948
2026-06,WEEKDAY,12,TRAIN,NS21/DT11,57097,48148
2026-06,WEEKENDS/HOLIDAY,15,TRAIN,CE1/DT16,23442,27433
2026-06,WEEKENDS/HOLIDAY,20,TRAIN,NS7,17735,15778
2026-06,WEEKDAY,5,TRAIN,TE23,149,26
2026-06,WEEKENDS/HOLIDAY,20,TRAIN,EW19,4009,7929
2026-06,WEEKDAY,23,TRAIN,NS10,3783,22247
2026-06,WEEKENDS/HOLIDAY,18,TRAIN,EW15,11140,9744
2026-06,WEEKENDS/HOLIDAY,8,TRAIN,DT33,8151,2699
2026-06,WEEKENDS/HOLIDAY,8,TRAIN,TE24,1219,455
2026-06,WEEKENDS/HOLIDAY,19,TRAIN,NS16,15758,23617
2026-06,WEEKDAY,0,TRAIN,EW23,427,1896
2026-06,WEEKDAY,9,TRAIN,BP11,5026,1618
