YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2026-07,WEEKENDS/HOLIDAY,16,TRAIN,PW6,718,663
2026-07,WEEKDAY,7,TRAIN,EW14/NS26,6348,106016
2026-07,WEEKENDS/HOLIDAY,8,TRAIN,CG2,5717,7756
2026-07,WEEKDAY,7,TRAIN,TE22,326,2530
2026-07,WEEKENDS/HOLIDAY,20,TRAIN,CC30,66,92
2026-07,WEEKDAY,7,TRAIN,NS20,21979,115855
2026-07,WEEKDAY,5,TRAIN,NS14,17926,3153
2026-07,WEEKENDS/HOLIDAY,13,TRAIN,CC21,5020,5368
2026-07,WEEKDAY,6,TRAIN,PW1,266,954
2026-07,WEEKENDS/HOLIDAY,9,TRAIN,EW20,5691,4697
2026-07,WEEKDAY,9,TRAIN,NE16/STC,89334,28587
2026-07,WEEKDAY,16,TRAIN,TE24,6131,5014
2026-07,WEEKDAY,22,TRAIN,CC32,546,858
2026-07,WEEKENDS/HOLIDAY,5,TRAIN,CE1/DT16,177,3
2026-07,WEEKDAY,18,TRAIN,NS14,56631,129719
2026-07,WEEKDAY,7,TRAIN,CC8,18965,19114
2026-07,WEEKENDS/HOLIDAY,13,TRAIN,TE3,5246,3746
2026-07,WEEKDAY,10,TRAIN,BP3,4343,1449
2026-07,WEEKENDS/HOLIDAY,14,TRAIN,DT23,1446,1606
2026-07,WEEKDAY,20,TRAIN,SW7,608,3960
2026-07,WEEKENDS/HOLIDAY,10,TRAIN,EW16/NE3/TE17,8409,10506
2026-07,WEEKENDS/HOLIDAY,23,TRAIN,DT10,223,554
2026-07,WEEKDAY,16,TRAIN,DT2,10002,3120
2026-07,WEEKDAY,14,TRAIN,NS23,39585,44794
2026-07,WEEKENDS/HOLIDAY,12,TRAIN,DT5,10384,6688
2026-07,WEEKDAY,18,TRAIN,CC25,28063,14672
2026-07,WEEKENDS/HOLIDAY,7,TRAIN,CC24,1462,5373
2026-07,WEEKENDS/HOLIDAY,9,TRAIN,CC11,2175,8128
2026-07,WEEKENDS/HOLIDAY,19,TRAIN,CC31,1087,1128
2026-07,WEEKENDS/HOLIDAY,12,TRAIN,BP2,1423,840
2026-07,WEEKENDS/HOLIDAY,5,TRAIN,NS27/CE2/TE20,70,7
2026-07,WEEKENDS/HOLIDAY,7,TRAIN,NE14,9900,4568
2026-07,WEEKDAY,8,TRAIN,CC31,4078,1759
2026-07,WEEKDAY,5,TRAIN,CC30,15,3
2026-07,WEEKENDS/HOLIDAY,22,TRAIN,DT23,893,1031
2026-07,WEEKDAY,14,TRAIN,TE11,8729,4339
2026-07,WEEKDAY,18,TRAIN,SW7,1383,5762
2026-07,WEEKDAY,5,TRAIN,CC28,1293,57
2026-07,WEEKDAY,21,TRAIN,DT33,6692,29548
2026-07,WEEKENDS/HOLIDAY,20,TRAIN,EW31,1717,2361
2026-07,WEEKDAY,20,TRAIN,BP4,1505,3074
2026-07,WEEKENDS/HOLIDAY,13,TRAIN,PW3,263,372
2026-07,WEEKDAY,19,TRAIN,TE24,4076,8462
2026-07,WEEKDAY,11,TRAIN,NS27/CC33/TE20,4497,4007
2026-07,WEEKENDS/HOLIDAY,12,TRAIN,EW17,11248,10463
2026-07,WEEKENDS/HOLIDAY,8,TRAIN,BP12,1630,585
2026-07,WEEKENDS/HOLIDAY,15,TRAIN,NS17/CC15,11858,8500
2026-07,WEEKDAY,5,TRAIN,NS23,585,651
2026-07,WEEKENDS/HOLIDAY,7,TRAIN,TE23,501,768
2026-07,WEEKENDS/HOLIDAY,16,TRAIN,CC16,3158,2543
2026-07,WEEKDAY,10,TRAIN,PE7,4349,1781
2026-07,WEEKENDS/HOLIDAY,6,TRAIN,NE18,2069,1340
2026-07,WEEKENDS/HOLIDAY,15,TRAIN,CC3,6879,4962
2026-07,WEEKENDS/HOLIDAY,12,TRAIN,NE14,15023,10090
2026-07,WEEKENDS/HOLIDAY,11,TRAIN,EW18,8229,5700
2026-07,WEEKDAY,7,TRAIN,SW3,8633,3697
2026-07,WEEKDAY,14,TRAIN,SW6,2315,4332
2026-07,WEEKENDS/HOLIDAY,17,TRAIN,TE19,2521,1732
2026-07,WEEKENDS/HOLIDAY,19,TRAIN,CC23,1738,1482
2026-07,WEEKDAY,9,TRAIN,NE7/DT12,21951,46526
2026-07,WEEKENDS/HOLIDAY,11,TRAIN,CC30,191,151
2026-07,WEEKENDS/HOLIDAY,13,TRAIN,NS15,5584,3971
2026-07,WEEKDAY,7,TRAIN,TE16,14855,9899
2026-07,WEEKENDS/HOLIDAY,18,TRAIN,PE7,1553,2056
2026-07,WEEKDAY,0,TRAIN,DT23,68,207
2026-07,WEEKENDS/HOLIDAY,18,TRAIN,NS18,5778,7327
2026-07,WEEKDAY,20,TRAIN,PW6,629,2680
2026-07,WEEKENDS/HOLIDAY,19,TRAIN,TE7,1576,2652
2026-07,WEEKDAY,8,TRAIN,TE5,26797,10755
2026-07,WEEKDAY,16,TRAIN,PE6,9990,10405
2026-07,WEEKDAY,17,TRAIN,NS2,50515,74256
2026-07,WEEKENDS/HOLIDAY,18,TRAIN,CC21,5009,5928
2026-07,WEEKDAY,23,TRAIN,DT5,3016,8388
2026-07,WEEKENDS/HOLIDAY,13,TRAIN,NE14,13941,11063
2026-07,WEEKDAY,19,TRAIN,NE9,41770,46141
2026-07,WEEKENDS/HOLIDAY,7,TRAIN,NE10,4014,2993
2026-07,WEEKENDS/HOLIDAY,13,TRAIN,TE19,2067,2111
2026-07,WEEKDAY,17,TRAIN,DT31,15229,20985
2026-07,WEEKDAY,6,TRAIN,EW8/CC9,33553,20641
2026-07,WEEKDAY,9,TRAIN,DT20,9532,13789
2026-07,WEEKENDS/HOLIDAY,11,TRAIN,EW14/NS26,7948,12208
2026-07,WEEKENDS/HOLIDAY,23,TRAIN,BP2,41,410
2026-07,WEEKENDS/HOLIDAY,0,TRAIN,DT22,290,304
2026-07,WEEKDAY,18,TRAIN,CC27,72875,5349
2026-07,WEEKENDS/HOLIDAY,16,TRAIN,NE4/DT19,32995,26838
2026-07,WEEKENDS/HOLIDAY,15,TRAIN,EW3,6958,7266
2026-07,WEEKENDS/HOLIDAY,6,TRAIN,NS15,3157,3362
2026-07,WEEKENDS/HOLIDAY,21,TRAIN,DT3,890,3235
2026-07,WEEKDAY,21,TRAIN,PW6,465,2112
2026-07,WEEKDAY,17,TRAIN,PW5,2860,4907
2026-07,WEEKENDS/HOLIDAY,14,TRAIN,EW20,4927,5035
2026-07,WEEKENDS/HOLIDAY,7,TRAIN,TE5,1445,1577
2026-07,WEEKENDS/HOLIDAY,12,TRAIN,EW19,9273,5590
2026-07,WEEKDAY,22,TRAIN,CC19/DT9,3450,3409
2026-07,WEEKDAY,21,TRAIN,BP5,1337,2342
2026-07,WEEKDAY,14,TRAIN,TE8,10461,11542
2026-07,WEEKENDS/HOLIDAY,17,TRAIN,TE13,2165,1866
2026-07,WEEKDAY,10,TRAIN,TE12,6091,8811
2026-07,WEEKENDS/HOLIDAY,21,TRAIN,TE13,1236,2043
2026-07,WEEKENDS/HOLIDAY,17,TRAIN,EW26,15078,16316
2026-07,WEEKENDS/HOLIDAY,13,TRAIN,EW8/CC9,30432,30724
2026-07,WEEKENDS/HOLIDAY,11,TRAIN,NE10,8143,5437
2026-07,WEEKENDS/HOLIDAY,18,TRAIN,EW33,3585,2982
2026-07,WEEKENDS/HOLIDAY,9,TRAIN,TE12,1249,2624
2026-07,WEEKDAY,20,TRAIN,DT24,3968,8183
2026-07,WEEKDAY,18,TRAIN,SW4,4064,7001
2026-07,WEEKENDS/HOLIDAY,12,TRAIN,PE5,3688,2292
2026-07,WEEKENDS/HOLIDAY,12,TRAIN,BP4,739,583
2026-07,WEEKDAY,0,TRAIN,DT18,329,209
2026-07,WEEKDAY,5,TRAIN,TE25,125,0
2026-07,WEEKDAY,14,TRAIN,CC17/TE9,8194,8402
2026-07,WEEKDAY,9,TRAIN,BP9,3639,2992
2026-07,WEEKDAY,12,TRAIN,SE4,4894,3473
2026-07,WEEKDAY,10,TRAIN,NE8,20919,28530
2026-07,WEEKENDS/HOLIDAY,13,TRAIN,DT21,4440,5182
2026-07,WEEKDAY,9,TRAIN,CC11,8111,83891
2026-07,WEEKENDS/HOLIDAY,11,TRAIN,BP4,822,404
2026-07,WEEKENDS/HOLIDAY,19,TRAIN,NS17/CC15,8602,9300
2026-07,WEEKENDS/HOLIDAY,12,TRAIN,DT6,3839,2245
2026-07,WEEKENDS/HOLIDAY,7,TRAIN,NS8,9208,5329
2026-07,WEEKENDS/HOLIDAY,7,TRAIN,EW17,6283,4037
2026-07,WEEKDAY,11,TRAIN,NS13,43798,34756
2026-07,WEEKDAY,9,TRAIN,SW1,3799,2581
2026-07,WEEKENDS/HOLIDAY,12,TRAIN,EW21/CC22,9270,9308
2026-07,WEEKDAY,22,TRAIN,TE7,1453,6232
2026-07,WEEKDAY,11,TRAIN,NE12/CC13,49749,47017
2026-07,WEEKDAY,22,TRAIN,EW16/NE3/TE17,21439,13255
2026-07,WEEKENDS/HOLIDAY,13,TRAIN,DT24,2002,1566
2026-07,WEEKENDS/HOLIDAY,23,TRAIN,DT13,1321,1617
2026-07,WEEKENDS/HOLIDAY,16,TRAIN,EW29,7550,4640
2026-07,WEEKDAY,11,TRAIN,NS28,1929,3202
2026-07,WEEKENDS/HOLIDAY,19,TRAIN,CC19/DT9,4139,2411
2026-07,WEEKDAY,21,TRAIN,DT25,2934,6936
2026-07,WEEKENDS/HOLIDAY,5,TRAIN,EW7,622,153
2026-07,WEEKDAY,9,TRAIN,TE27,13411,4091
2026-07,WEEKDAY,23,TRAIN,CC2,1752,1238
2026-07,WEEKDAY,5,TRAIN,BP4,1567,325
2026-07,WEEKDAY,13,TRAIN,TE22,2712,5271
2026-07,WEEKENDS/HOLIDAY,23,TRAIN,EW9,2887,4942
2026-07,WEEKENDS/HOLIDAY,20,TRAIN,EW26,7044,16292
2026-07,WEEKDAY,23,TRAIN,CE1/DT16,15364,2284
2026-07,WEEKDAY,21,TRAIN,NS24/NE6/CC1,68841,18787
2026-07,WEEKDAY,13,TRAIN,EW32,2480,2387
2026-07,WEEKENDS/HOLIDAY,22,TRAIN,PE2,412,2868
2026-07,WEEKENDS/HOLIDAY,15,TRAIN,EW11,8469,9401
2026-07,WEEKENDS/HOLIDAY,13,TRAIN,NE4/DT19,29882,32852
2026-07,WEEKENDS/HOLIDAY,9,TRAIN,EW10,5953,4407
2026-07,WEEKDAY,18,TRAIN,EW10,21648,41422
2026-07,WEEKENDS/HOLIDAY,9,TRAIN,PE7,2500,667
2026-07,WEEKENDS/HOLIDAY,12,TRAIN,EW5,16280,12416
2026-07,WEEKDAY,9,TRAIN,NE18,14668,39637
2026-07,WEEKDAY,10,TRAIN,NE17/PTC,38986,27958
2026-07,WEEKENDS/HOLIDAY,18,TRAIN,NE15,9873,14127
2026-07,WEEKDAY,21,TRAIN,PE5,1593,9449
2026-07,WEEKDAY,16,TRAIN,PW6,2281,2454
2026-07,WEEKDAY,14,TRAIN,DT8,12349,5944
2026-07,WEEKDAY,13,TRAIN,NE8,37306,32847
2026-07,WEEKENDS/HOLIDAY,19,TRAIN,EW25,6584,7220
2026-07,WEEKDAY,8,TRAIN,CE1/DT16,4328,17554
2026-07,WEEKDAY,6,TRAIN,NS4/BP1,75980,45969
2026-07,WEEKENDS/HOLIDAY,16,TRAIN,CE1/DT16,9636,8910
2026-07,WEEKENDS/HOLIDAY,11,TRAIN,EW32,2015,747
2026-07,WEEKENDS/HOLIDAY,11,TRAIN,BP12,1325,764
2026-07,WEEKDAY,5,TRAIN,BP6/DT1,14501,11157
2026-07,WEEKENDS/HOLIDAY,20,TRAIN,TE1,1753,2506
2026-07,WEEKDAY,9,TRAIN,SE2,13135,3156
2026-07,WEEKENDS/HOLIDAY,5,TRAIN,CG2,3496,310
2026-07,WEEKDAY,8,TRAIN,NS13,162990,53489
2026-07,WEEKENDS/HOLIDAY,10,TRAIN,SW2,2763,1798
2026-07,WEEKDAY,19,TRAIN,CC14,11579,15528
2026-07,WEEKENDS/HOLIDAY,20,TRAIN,CC27,1011,534
2026-07,WEEKENDS/HOLIDAY,19,TRAIN,CC2,2527,1235
2026-07,WEEKDAY,0,TRAIN,TE13,36,133
2026-07,WEEKENDS/HOLIDAY,5,TRAIN,NS20,120,298
2026-07,WEEKENDS/HOLIDAY,23,TRAIN,TE18,2092,718
2026-07,WEEKDAY,14,TRAIN,EW20,12472,11996
2026-07,WEEKDAY,19,TRAIN,CC23,47705,6600
2026-07,WEEKENDS/HOLIDAY,11,TRAIN,BP5,1173,879
2026-07,WEEKENDS/HOLIDAY,19,TRAIN,CC3,7902,3514
2026-07,WEEKDAY,23,TRAIN,PE3,412,2988
2026-07,WEEKDAY,21,TRAIN,DT29,3461,13086
2026-07,WEEKENDS/HOLIDAY,16,TRAIN,EW25,6342,6160
2026-07,WEEKENDS/HOLIDAY,21,TRAIN,BP10,380,1296
2026-07,WEEKENDS/HOLIDAY,17,TRAIN,CC16,3445,2692
2026-07,WEEKENDS/HOLIDAY,6,TRAIN,TE25,181,60
2026-07,WEEKDAY,23,TRAIN,TE25,287,1158
2026-07,WEEKDAY,14,TRAIN,NE17/PTC,51374,57198
2026-07,WEEKENDS/HOLIDAY,20,TRAIN,NS28,1024,375
2026-07,WEEKENDS/HOLIDAY,18,TRAIN,NE12/CC13,29897,36512
2026-07,WEEKENDS/HOLIDAY,17,TRAIN,TE22,3415,8068
2026-07,WEEKDAY,7,TRAIN,EW30,4129,37369
2026-07,WEEKENDS/HOLIDAY,7,TRAIN,BP5,664,371
2026-07,WEEKENDS/HOLIDAY,5,TRAIN,SW5,768,47
2026-07,WEEKENDS/HOLIDAY,19,TRAIN,TE24,1336,2171
2026-07,WEEKENDS/HOLIDAY,22,TRAIN,EW29,1792,3480
2026-07,WEEKENDS/HOLIDAY,13,TRAIN,EW25,5489,5256
2026-07,WEEKDAY,7,TRAIN,TE28,12055,6578
2026-07,WEEKENDS/HOLIDAY,23,TRAIN,DT28,615,3396
2026-07,WEEKDAY,12,TRAIN,DT25,3661,3063
2026-07,WEEKENDS/HOLIDAY,9,TRAIN,NE8,7520,13598
2026-07,WEEKENDS/HOLIDAY,21,TRAIN,SE3,472,2028
2026-07,WEEKDAY,17,TRAIN,EW5,57715,65595
2026-07,WEEKDAY,23,TRAIN,NS20,3720,3955
2026-07,WEEKENDS/HOLIDAY,7,TRAIN,NS5,13061,4298
2026-07,WEEKDAY,20,TRAIN,EW30,8243,1737
2026-07,WEEKENDS/HOLIDAY,13,TRAIN,NS18,6637,5372
2026-07,WEEKDAY,20,TRAIN,PE2,2319,10962
2026-07,WEEKENDS/HOLIDAY,19,TRAIN,PW6,375,701
2026-07,WEEKENDS/HOLIDAY,20,TRAIN,BP6/DT1,10022,18608
2026-07,WEEKDAY,12,TRAIN,EW18,18013,15501
2026-07,WEEKENDS/HOLIDAY,13,TRAIN,CC20,2863,2152
2026-07,WEEKENDS/HOLIDAY,19,TRAIN,NS15,5223,5672
2026-07,WEEKDAY,0,TRAIN,NE10,116,503
2026-07,WEEKENDS/HOLIDAY,9,TRAIN,EW25,6742,3527
2026-07,WEEKENDS/HOLIDAY,13,TRAIN,TE16,4009,3614
2026-07,WEEKDAY,23,TRAIN,NE13,3372,11862
2026-07,WEEKDAY,7,TRAIN,PE2,24181,11572
2026-07,WEEKENDS/HOLIDAY,21,TRAIN,CC2,1098,1854
2026-07,WEEKENDS/HOLIDAY,11,TRAIN,NS4/BP1,16402,12682
2026-07,WEEKENDS/HOLIDAY,8,TRAIN,TE5,2909,1724
2026-07,WEEKENDS/HOLIDAY,17,TRAIN,NS13,21121,30129
2026-07,WEEKDAY,16,TRAIN,NS14,29850,40132
2026-07,WEEKENDS/HOLIDAY,15,TRAIN,EW18,6585,6982
2026-07,WEEKENDS/HOLIDAY,10,TRAIN,CG1/DT35,1808,7739
2026-07,WEEKENDS/HOLIDAY,12,TRAIN,CC25,3180,1545
2026-07,WEEKENDS/HOLIDAY,15,TRAIN,EW19,6317,7063
2026-07,WEEKDAY,15,TRAIN,CC31,1615,1974
2026-07,WEEKDAY,22,TRAIN,TE27,1277,6619
2026-07,WEEKENDS/HOLIDAY,17,TRAIN,CC23,2774,1709
2026-07,WEEKDAY,5,TRAIN,TE19,34,3
2026-07,WEEKDAY,6,TRAIN,PE1,7057,1871
2026-07,WEEKENDS/HOLIDAY,8,TRAIN,NS14,18260,8116
2026-07,WEEKDAY,11,TRAIN,BP10,3628,2348
2026-07,WEEKDAY,21,TRAIN,NS16,35340,65853
2026-07,WEEKDAY,5,TRAIN,CC16,1424,244
2026-07,WEEKENDS/HOLIDAY,5,TRAIN,SE1,310,94
2026-07,WEEKENDS/HOLIDAY,18,TRAIN,DT24,2118,2334
2026-07,WEEKDAY,15,TRAIN,PE4,1588,2201
2026-07,WEEKENDS/HOLIDAY,12,TRAIN,TE29,1872,1411
2026-07,WEEKDAY,6,TRAIN,EW1,52031,14336
2026-07,WEEKENDS/HOLIDAY,10,TRAIN,NS21/DT11,23576,23634
2026-07,WEEKDAY,12,TRAIN,NS28,2469,3332
2026-07,WEEKDAY,17,TRAIN,NS7,41922,49010
2026-07,WEEKDAY,11,TRAIN,PW3,865,586
2026-07,WEEKDAY,10,TRAIN,TE6,15510,4516
2026-07,WEEKDAY,9,TRAIN,DT5,26543,14335
2026-07,WEEKDAY,19,TRAIN,CC19/DT9,9862,10471
2026-07,WEEKDAY,18,TRAIN,CC10/DT26,74594,47332
2026-07,WEEKENDS/HOLIDAY,19,TRAIN,EW15,10149,6581
2026-07,WEEKENDS/HOLIDAY,0,TRAIN,EW23,156,932
2026-07,WEEKDAY,5,TRAIN,PE3,1928,348
2026-07,WEEKENDS/HOLIDAY,10,TRAIN,TE1,1770,818
2026-07,WEEKDAY,0,TRAIN,DT27,58,652
2026-07,WEEKDAY,5,TRAIN,EW20,2889,915
2026-07,WEEKENDS/HOLIDAY,11,TRAIN,NS28,792,2431
2026-07,WEEKENDS/HOLIDAY,19,TRAIN,SW2,1810,1333
2026-07,WEEKENDS/HOLIDAY,11,TRAIN,PW4,2408,2076
2026-07,WEEKENDS/HOLIDAY,23,TRAIN,DT25,370,1149
2026-07,WEEKENDS/HOLIDAY,13,TRAIN,DT8,1805,1657
2026-07,WEEKDAY,7,TRAIN,CC12,26797,27274
2026-07,WEEKDAY,13,TRAIN,EW1,28391,24899
2026-07,WEEKENDS/HOLIDAY,9,TRAIN,DT8,2129,1282
2026-07,WEEKENDS/HOLIDAY,21,TRAIN,CC31,345,1184
2026-07,WEEKDAY,21,TRAIN,SW2,2775,1579
2026-07,WEEKDAY,8,TRAIN,BP7,3297,879
2026-07,WEEKDAY,20,TRAIN,SE5,1104,4886
2026-07,WEEKENDS/HOLIDAY,13,TRAIN,SW5,3691,2954
2026-07,WEEKDAY,22,TRAIN,EW27,20764,50316
2026-07,WEEKDAY,22,TRAIN,CC17/TE9,2433,7050
2026-07,WEEKENDS/HOLIDAY,5,TRAIN,EW17,514,58
2026-07,WEEKDAY,0,TRAIN,EW29,6,380
2026-07,WEEKENDS/HOLIDAY,13,TRAIN,TE12,2563,1955
2026-07,WEEKENDS/HOLIDAY,8,TRAIN,EW20,4818,4602
2026-07,WEEKDAY,13,TRAIN,SW6,2925,3155
2026-07,WEEKDAY,13,TRAIN,CC3,8345,8260
2026-07,WEEKENDS/HOLIDAY,7,TRAIN,EW9,12666,4735
2026-07,WEEKENDS/HOLIDAY,23,TRAIN,CG1/DT35,1186,749
2026-07,WEEKDAY,22,TRAIN,TE22,5125,774
2026-07,WEEKENDS/HOLIDAY,8,TRAIN,TE25,1215,530
2026-07,WEEKDAY,14,TRAIN,EW30,2442,1406
2026-07,WEEKENDS/HOLIDAY,20,TRAIN,PW7,669,1853
2026-07,WEEKDAY,7,TRAIN,NS21/DT11,80982,90280
2026-07,WEEKENDS/HOLIDAY,13,TRAIN,NS10,16951,12626
2026-07,WEEKENDS/HOLIDAY,9,TRAIN,DT34,1671,920
2026-07,WEEKDAY,9,TRAIN,NS12,37171,12020
2026-07,WEEKENDS/HOLIDAY,9,TRAIN,NE12/CC13,26153,16251
2026-07,WEEKDAY,20,TRAIN,BP10,1392,5422
2026-07,WEEKENDS/HOLIDAY,8,TRAIN,DT22,3573,3488
2026-07,WEEKENDS/HOLIDAY,11,TRAIN,DT5,10525,6472
2026-07,WEEKDAY,17,TRAIN,EW24/NS1,217378,121340
2026-07,WEEKENDS/HOLIDAY,19,TRAIN,EW20,3978,5318
2026-07,WEEKDAY,23,TRAIN,EW22,902,2866
2026-07,WEEKDAY,22,TRAIN,SE3,578,4874
2026-07,WEEKENDS/HOLIDAY,7,TRAIN,NS15,5384,5408
2026-07,WEEKDAY,6,TRAIN,SW4,7767,1160
2026-07,WEEKDAY,16,TRAIN,TE15,13288,13215
2026-07,WEEKENDS/HOLIDAY,8,TRAIN,SE2,2989,1143
2026-07,WEEKENDS/HOLIDAY,19,TRAIN,EW16/NE3/TE17,10871,9119
2026-07,WEEKENDS/HOLIDAY,17,TRAIN,SE2,2406,2576
2026-07,WEEKDAY,0,TRAIN,DT17,270,130
2026-07,WEEKDAY,6,TRAIN,EW2/DT32,65540,31029
2026-07,WEEKDAY,17,TRAIN,BP7,1609,2324
2026-07,WEEKENDS/HOLIDAY,9,TRAIN,NE1/CC29,7310,30496
2026-07,WEEKDAY,20,TRAIN,PE6,5631,10427
2026-07,WEEKDAY,9,TRAIN,TE13,5864,11338
2026-07,WEEKENDS/HOLIDAY,5,TRAIN,NS3,1868,172
2026-07,WEEKENDS/HOLIDAY,23,TRAIN,CC4/DT15,3859,505
2026-07,WEEKDAY,12,TRAIN,PE7,4577,3283
2026-07,WEEKENDS/HOLIDAY,15,TRAIN,EW9,10655,10146
2026-07,WEEKDAY,6,TRAIN,DT28,19869,11371
2026-07,WEEKDAY,10,TRAIN,BP9,3101,1863
2026-07,WEEKDAY,18,TRAIN,NS21/DT11,170495,165864
2026-07,WEEKDAY,17,TRAIN,NE16/STC,62176,106699
2026-07,WEEKENDS/HOLIDAY,10,TRAIN,EW18,8155,5876
2026-07,WEEKENDS/HOLIDAY,17,TRAIN,SE4,1658,1780
2026-07,WEEKDAY,11,TRAIN,EW8/CC9,33642,50491
2026-07,WEEKENDS/HOLIDAY,12,TRAIN,CC12,4667,2901
2026-07,WEEKENDS/HOLIDAY,18,TRAIN,NS17/CC15,12374,10468
2026-07,WEEKENDS/HOLIDAY,12,TRAIN,CC8,3997,3264
2026-07,WEEKDAY,21,TRAIN,NS14,22665,51094
2026-07,WEEKDAY,0,TRAIN,TE6,148,1932
2026-07,WEEKENDS/HOLIDAY,14,TRAIN,CC24,5096,3605
2026-07,WEEKDAY,11,TRAIN,EW23,41431,43825
2026-07,WEEKDAY,8,TRAIN,CC32,924,4447
2026-07,WEEKDAY,6,TRAIN,SW5,12697,2226
2026-07,WEEKENDS/HOLIDAY,14,TRAIN,EW12/DT14,33419,37689
2026-07,WEEKDAY,10,TRAIN,EW12/DT14,31357,76128
2026-07,WEEKDAY,21,TRAIN,PW2,240,40
2026-07,WEEKENDS/HOLIDAY,19,TRAIN,EW3,5573,9902
2026-07,WEEKENDS/HOLIDAY,6,TRAIN,BP4,607,87
2026-07,WEEKDAY,19,TRAIN,EW11,31034,35799
2026-07,WEEKENDS/HOLIDAY,17,TRAIN,NE9,10618,10374
2026-07,WEEKDAY,14,TRAIN,CC26,3203,4736
2026-07,WEEKENDS/HOLIDAY,22,TRAIN,TE22,3001,322
2026-07,WEEKDAY,7,TRAIN,NE1/CC29,19466,70858
2026-07,WEEKENDS/HOLIDAY,19,TRAIN,CC8,3214,4104
2026-07,WEEKENDS/HOLIDAY,13,TRAIN,CE1/DT16,6165,10512
2026-07,WEEKDAY,8,TRAIN,PW6,5209,895
2026-07,WEEKDAY,7,TRAIN,EW3,46267,27946
2026-07,WEEKENDS/HOLIDAY,23,TRAIN,NE1/CC29,13514,1867
2026-07,WEEKENDS/HOLIDAY,10,TRAIN,CG2,6374,11273
2026-07,WEEKDAY,7,TRAIN,EW29,15659,137829
2026-07,WEEKDAY,14,TRAIN,EW22,22773,13175
2026-07,WEEKDAY,0,TRAIN,TE29,11,425
2026-07,WEEKDAY,8,TRAIN,BP6/DT1,163740,63644
2026-07,WEEKDAY,15,TRAIN,DT10,7670,3513
2026-07,WEEKDAY,15,TRAIN,DT5,14553,17483
2026-07,WEEKDAY,16,TRAIN,NS11,34264,51069
2026-07,WEEKENDS/HOLIDAY,16,TRAIN,NS27/CC33/TE20,1766,2076
2026-07,WEEKENDS/HOLIDAY,21,TRAIN,PE4,510,853
2026-07,WEEKENDS/HOLIDAY,19,TRAIN,PW2,155,122
2026-07,WEEKENDS/HOLIDAY,10,TRAIN,PE2,3491,1150
2026-07,WEEKDAY,11,TRAIN,CC21,8236,13566
2026-07,WEEKENDS/HOLIDAY,0,TRAIN,TE24,10,79
2026-07,WEEKENDS/HOLIDAY,23,TRAIN,TE24,187,410
2026-07,WEEKENDS/HOLIDAY,16,TRAIN,PW7,1484,1622
2026-07,WEEKDAY,19,TRAIN,NE8,42622,73167
2026-07,WEEKENDS/HOLIDAY,17,TRAIN,PW2,118,166
2026-07,WEEKDAY,20,TRAIN,TE23,2453,4696
2026-07,WEEKDAY,18,TRAIN,CE1/DT16,23957,21648
2026-07,WEEKENDS/HOLIDAY,9,TRAIN,NE4/DT19,9609,21382
2026-07,WEEKENDS/HOLIDAY,13,TRAIN,EW21/CC22,12480,9805
2026-07,WEEKDAY,20,TRAIN,TE28,2182,7313
2026-07,WEEKDAY,16,TRAIN,NE13,28409,30940
2026-07,WEEKDAY,7,TRAIN,BP11,21032,2728
2026-07,WEEKDAY,23,TRAIN,EW33,467,943
2026-07,WEEKDAY,11,TRAIN,CC32,1658,856
2026-07,WEEKDAY,9,TRAIN,DT25,7392,6407
2026-07,WEEKDAY,23,TRAIN,BP2,112,1063
2026-07,WEEKENDS/HOLIDAY,19,TRAIN,EW18,5803,7316
2026-07,WEEKDAY,13,TRAIN,NE7/DT12,34568,47595
2026-07,WEEKDAY,13,TRAIN,PW7,3314,4816
2026-07,WEEKENDS/HOLIDAY,12,TRAIN,NE18,6285,6825
2026-07,WEEKENDS/HOLIDAY,19,TRAIN,BP10,789,1658
2026-07,WEEKENDS/HOLIDAY,5,TRAIN,BP2,433,49
2026-07,WEEKENDS/HOLIDAY,18,TRAIN,TE27,2623,3162
2026-07,WEEKDAY,12,TRAIN,TE11,4682,3501
2026-07,WEEKENDS/HOLIDAY,21,TRAIN,TE24,753,1625
2026-07,WEEKENDS/HOLIDAY,22,TRAIN,TE6,1367,7036
2026-07,WEEKENDS/HOLIDAY,0,TRAIN,EW11,94,308
2026-07,WEEKDAY,12,TRAIN,NE5,14539,16537
2026-07,WEEKENDS/HOLIDAY,21,TRAIN,CC6,33036,1286
2026-07,WEEKENDS/HOLIDAY,20,TRAIN,CC26,1503,1446
2026-07,WEEKDAY,19,TRAIN,DT4,1662,7035
2026-07,WEEKENDS/HOLIDAY,11,TRAIN,NS27/CC33/TE20,998,1522
2026-07,WEEKDAY,7,TRAIN,EW6,30578,15742
2026-07,WEEKDAY,14,TRAIN,EW26,25067,22838
2026-07,WEEKDAY,15,TRAIN,PE2,5117,6862
2026-07,WEEKDAY,23,TRAIN,CG2,10306,9986
2026-07,WEEKDAY,23,TRAIN,EW8/CC9,12836,11480
2026-07,WEEKDAY,8,TRAIN,TE27,22428,6051
2026-07,WEEKENDS/HOLIDAY,11,TRAIN,DT10,2331,1064
2026-07,WEEKDAY,6,TRAIN,EW20,17516,14564
