YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2026-07,WEEKDAY,13,BUS,70221,2771,1378
2026-07,WEEKDAY,7,BUS,27461,1537,1842
2026-07,WEEKDAY,13,BUS,57051,230,118
2026-07,WEEKDAY,5,BUS,96269,82,4
2026-07,WEEKENDS/HOLIDAY,1,BUS,55109,0,1
2026-07,WEEKENDS/HOLIDAY,21,BUS,24089,10,62
2026-07,WEEKDAY,8,BUS,41139,405,627
2026-07,WEEKDAY,15,BUS,01319,1315,1826
2026-07,WEEKENDS/HOLIDAY,0,BUS,47599,35,20
2026-07,WEEKDAY,16,BUS,45349,75,68
2026-07,WEEKENDS/HOLIDAY,13,BUS,15161,74,98
2026-07,WEEKDAY,13,BUS,16011,2592,552
2026-07,WEEKDAY,20,BUS,51069,286,407
2026-07,WEEKDAY,14,BUS,64039,1254,1001
2026-07,WEEKDAY,14,BUS,72031,382,1032
2026-07,WEEKDAY,0,BUS,71079,17,10
2026-07,WEEKENDS/HOLIDAY,9,BUS,61079,198,74
2026-07,WEEKENDS/HOLIDAY,1,BUS,46261,0,7
2026-07,WEEKDAY,22,BUS,59211,244,515
2026-07,WEEKENDS/HOLIDAY,21,BUS,48079,0,1
2026-07,WEEKENDS/HOLIDAY,14,BUS,82231,50,83
2026-07,WEEKDAY,1,BUS,59811,0,45
2026-07,WEEKENDS/HOLIDAY,17,BUS,43029,95,63
2026-07,WEEKDAY,23,BUS,43251,53,208
2026-07,WEEKENDS/HOLIDAY,23,BUS,22199,0,110
2026-07,WEEKENDS/HOLIDAY,12,BUS,45309,454,560
2026-07,WEEKENDS/HOLIDAY,17,BUS,58519,296,507
2026-07,WEEKENDS/HOLIDAY,22,BUS,27611,11,0
2026-07,WEEKDAY,16,BUS,26041,4,1
2026-07,WEEKENDS/HOLIDAY,11,BUS,98229,1,0
2026-07,WEEKDAY,1,BUS,45339,1,5
2026-07,WEEKDAY,23,BUS,44829,74,508
2026-07,WEEKENDS/HOLIDAY,16,BUS,40339,317,221
2026-07,WEEKDAY,7,BUS,96331,21,1662
2026-07,WEEKENDS/HOLIDAY,23,BUS,54631,47,7
2026-07,WEEKDAY,13,BUS,51029,260,146
2026-07,WEEKDAY,10,BUS,28299,3447,4147
2026-07,WEEKDAY,12,BUS,66549,70,24
2026-07,WEEKDAY,19,BUS,27011,83,704
2026-07,WEEKENDS/HOLIDAY,11,BUS,25501,8,0
2026-07,WEEKDAY,18,BUS,40059,756,377
2026-07,WEEKDAY,14,BUS,15221,820,941
2026-07,WEEKDAY,6,BUS,54641,7,555
2026-07,WEEKENDS/HOLIDAY,13,BUS,53079,108,116
2026-07,WEEKENDS/HOLIDAY,14,BUS,72029,192,244
2026-07,WEEKENDS/HOLIDAY,22,BUS,21529,6,2
2026-07,WEEKENDS/HOLIDAY,23,BUS,29049,0,2
2026-07,WEEKDAY,6,BUS,67739,1078,5
2026-07,WEEKDAY,11,BUS,14071,30,27
2026-07,WEEKENDS/HOLIDAY,5,BUS,28239,153,16
2026-07,WEEKENDS/HOLIDAY,17,BUS,67561,392,389
2026-07,WEEKDAY,19,BUS,75141,1047,2274
2026-07,WEEKENDS/HOLIDAY,20,BUS,80051,1202,1542
2026-07,WEEKDAY,22,BUS,21619,28,713
2026-07,WEEKENDS/HOLIDAY,19,BUS,52381,188,91
2026-07,WEEKDAY,18,BUS,65049,1008,3289
2026-07,WEEKDAY,11,BUS,26409,4,7
2026-07,WEEKENDS/HOLIDAY,10,BUS,24299,23,3
2026-07,WEEKENDS/HOLIDAY,23,BUS,59129,52,189
2026-07,WEEKENDS/HOLIDAY,17,BUS,96241,27,4
2026-07,WEEKENDS/HOLIDAY,18,BUS,46309,66,22
2026-07,WEEKDAY,12,BUS,46521,5690,10517
2026-07,WEEKENDS/HOLIDAY,16,BUS,77069,60,160
2026-07,WEEKDAY,6,BUS,52349,511,201
2026-07,WEEKDAY,12,BUS,47021,9,2
2026-07,WEEKENDS/HOLIDAY,5,BUS,92079,196,23
2026-07,WEEKDAY,10,BUS,58241,95,656
2026-07,WEEKDAY,7,BUS,44931,1142,563
2026-07,WEEKENDS/HOLIDAY,20,BUS,59121,71,516
2026-07,WEEKENDS/HOLIDAY,11,BUS,44629,1138,438
2026-07,WEEKENDS/HOLIDAY,22,BUS,28369,5,1
2026-07,WEEKDAY,6,BUS,40361,2927,379
2026-07,WEEKDAY,17,BUS,40509,101,533
2026-07,WEEKENDS/HOLIDAY,11,BUS,28201,44,6
2026-07,WEEKENDS/HOLIDAY,7,BUS,21681,70,128
2026-07,WEEKENDS/HOLIDAY,11,BUS,53151,49,27
2026-07,WEEKDAY,22,BUS,84609,113,133
2026-07,WEEKDAY,11,BUS,52261,677,276
2026-07,WEEKDAY,14,BUS,85109,263,178
2026-07,WEEKENDS/HOLIDAY,0,BUS,10141,30,82
2026-07,WEEKDAY,11,BUS,65399,892,163
2026-07,WEEKDAY,9,BUS,76419,542,878
2026-07,WEEKDAY,6,BUS,66549,178,80
2026-07,WEEKENDS/HOLIDAY,21,BUS,62149,195,428
2026-07,WEEKENDS/HOLIDAY,17,BUS,84249,506,691
2026-07,WEEKDAY,6,BUS,52109,2898,117
2026-07,WEEKDAY,10,BUS,11489,383,421
2026-07,WEEKDAY,18,BUS,07241,231,403
2026-07,WEEKENDS/HOLIDAY,11,BUS,75009,12637,24242
2026-07,WEEKDAY,6,BUS,65141,6623,190
2026-07,WEEKENDS/HOLIDAY,0,BUS,63029,9,37
2026-07,WEEKDAY,9,BUS,01521,171,1153
2026-07,WEEKENDS/HOLIDAY,12,BUS,71089,352,274
2026-07,WEEKENDS/HOLIDAY,5,BUS,44051,39,12
2026-07,WEEKENDS/HOLIDAY,21,BUS,40211,21,87
2026-07,WEEKDAY,7,BUS,46389,749,1217
2026-07,WEEKDAY,13,BUS,67091,42,220
2026-07,WEEKDAY,23,BUS,91081,67,107
2026-07,WEEKENDS/HOLIDAY,15,BUS,76369,92,434
2026-07,WEEKDAY,16,BUS,28451,1296,2003
2026-07,WEEKENDS/HOLIDAY,9,BUS,40251,3,1
2026-07,WEEKDAY,10,BUS,31151,107,104
2026-07,WEEKDAY,14,BUS,21439,523,695
2026-07,WEEKDAY,16,BUS,44321,783,1167
2026-07,WEEKENDS/HOLIDAY,7,BUS,44661,335,64
2026-07,WEEKENDS/HOLIDAY,21,BUS,59169,1494,46
2026-07,WEEKDAY,12,BUS,67699,251,838
2026-07,WEEKENDS/HOLIDAY,5,BUS,21151,5,0
2026-07,WEEKENDS/HOLIDAY,14,BUS,75471,160,711
2026-07,WEEKDAY,20,BUS,11379,68,10
2026-07,WEEKDAY,13,BUS,69091,92,65
2026-07,WEEKDAY,8,BUS,96471,5,359
2026-07,WEEKDAY,7,BUS,49021,35,1148
2026-07,WEEKDAY,12,BUS,06051,1849,2501
2026-07,WEEKENDS/HOLIDAY,7,BUS,53349,281,99
2026-07,WEEKENDS/HOLIDAY,20,BUS,95079,169,1
2026-07,WEEKENDS/HOLIDAY,20,BUS,21291,60,0
2026-07,WEEKENDS/HOLIDAY,21,BUS,91099,223,730
2026-07,WEEKDAY,21,BUS,65419,12,43
2026-07,WEEKDAY,18,BUS,66571,866,3913
2026-07,WEEKENDS/HOLIDAY,9,BUS,51111,59,56
2026-07,WEEKDAY,0,BUS,28039,34,3
2026-07,WEEKENDS/HOLIDAY,17,BUS,67529,823,607
2026-07,WEEKDAY,0,BUS,01319,33,279
2026-07,WEEKDAY,11,BUS,09169,2852,3704
2026-07,WEEKDAY,23,BUS,84621,109,246
2026-07,WEEKENDS/HOLIDAY,9,BUS,75379,93,69
2026-07,WEEKENDS/HOLIDAY,0,BUS,28511,127,221
2026-07,WEEKDAY,14,BUS,75079,927,943
2026-07,WEEKENDS/HOLIDAY,15,BUS,65331,124,136
2026-07,WEEKDAY,11,BUS,24531,11,77
2026-07,WEEKDAY,20,BUS,52069,399,560
2026-07,WEEKDAY,12,BUS,77381,787,199
2026-07,WEEKDAY,21,BUS,28521,571,1419
2026-07,WEEKDAY,18,BUS,50031,6646,3779
2026-07,WEEKDAY,23,BUS,05012,381,86
2026-07,WEEKENDS/HOLIDAY,8,BUS,66111,44,92
2026-07,WEEKDAY,17,BUS,97151,327,24
2026-07,WEEKDAY,13,BUS,44579,1390,779
2026-07,WEEKDAY,21,BUS,68161,16,1
2026-07,WEEKDAY,23,BUS,54441,32,19
2026-07,WEEKDAY,18,BUS,21759,324,510
2026-07,WEEKDAY,12,BUS,46191,939,156
2026-07,WEEKENDS/HOLIDAY,0,BUS,71109,4,49
2026-07,WEEKENDS/HOLIDAY,16,BUS,78211,202,211
2026-07,WEEKENDS/HOLIDAY,20,BUS,20109,440,547
2026-07,WEEKDAY,11,BUS,31039,192,39
2026-07,WEEKDAY,0,BUS,11061,25,43
2026-07,WEEKDAY,23,BUS,14499,1,82
2026-07,WEEKENDS/HOLIDAY,11,BUS,76139,969,1264
2026-07,WEEKENDS/HOLIDAY,11,BUS,65459,414,176
2026-07,WEEKDAY,17,BUS,40451,1127,17
2026-07,WEEKENDS/HOLIDAY,16,BUS,23201,0,4
2026-07,WEEKDAY,0,BUS,92099,17,24
2026-07,WEEKENDS/HOLIDAY,1,BUS,59829,1,3
2026-07,WEEKENDS/HOLIDAY,8,BUS,40501,156,6
2026-07,WEEKDAY,14,BUS,10399,477,742
2026-07,WEEKDAY,21,BUS,68171,25,132
2026-07,WEEKDAY,18,BUS,24359,23,467
2026-07,WEEKENDS/HOLIDAY,14,BUS,84469,225,319
2026-07,WEEKDAY,12,BUS,22241,212,944
2026-07,WEEKDAY,20,BUS,45299,242,179
2026-07,WEEKENDS/HOLIDAY,5,BUS,54401,25,0
2026-07,WEEKDAY,13,BUS,05411,1520,596
2026-07,WEEKENDS/HOLIDAY,22,BUS,64431,20,385
2026-07,WEEKDAY,20,BUS,59541,433,133
2026-07,WEEKDAY,6,BUS,97209,142,2
2026-07,WEEKENDS/HOLIDAY,10,BUS,73049,23,1
2026-07,WEEKENDS/HOLIDAY,9,BUS,27409,407,93
2026-07,WEEKDAY,16,BUS,01411,821,1487
2026-07,WEEKDAY,17,BUS,58181,35,1
2026-07,WEEKENDS/HOLIDAY,7,BUS,22429,3,49
2026-07,WEEKDAY,12,BUS,25451,40,18
2026-07,WEEKDAY,9,BUS,22449,1086,129
2026-07,WEEKENDS/HOLIDAY,16,BUS,70049,307,249
2026-07,WEEKENDS/HOLIDAY,10,BUS,25461,0,9
2026-07,WEEKDAY,8,BUS,96271,7,6
2026-07,WEEKDAY,5,BUS,22461,8,24
2026-07,WEEKENDS/HOLIDAY,19,BUS,77309,98,138
2026-07,WEEKDAY,9,BUS,63051,877,1166
2026-07,WEEKENDS/HOLIDAY,19,BUS,52569,7,151
2026-07,WEEKENDS/HOLIDAY,10,BUS,92271,148,32
2026-07,WEEKENDS/HOLIDAY,23,BUS,52391,19,70
2026-07,WEEKENDS/HOLIDAY,16,BUS,44649,76,188
2026-07,WEEKDAY,13,BUS,67519,32,86
2026-07,WEEKENDS/HOLIDAY,13,BUS,84019,511,428
2026-07,WEEKENDS/HOLIDAY,10,BUS,10409,3,248
2026-07,WEEKDAY,16,BUS,97031,106,362
2026-07,WEEKDAY,9,BUS,47169,1,240
2026-07,WEEKDAY,6,BUS,13209,27,70
2026-07,WEEKDAY,15,BUS,56031,177,613
2026-07,WEEKDAY,23,BUS,53079,16,81
2026-07,WEEKDAY,7,BUS,58261,398,233
2026-07,WEEKENDS/HOLIDAY,5,BUS,93121,4,2
2026-07,WEEKDAY,13,BUS,96071,11,341
2026-07,WEEKENDS/HOLIDAY,13,BUS,11579,123,155
2026-07,WEEKENDS/HOLIDAY,21,BUS,53289,75,898
2026-07,WEEKDAY,15,BUS,58219,5372,1786
2026-07,WEEKDAY,18,BUS,94061,180,241
2026-07,WEEKENDS/HOLIDAY,19,BUS,21649,56,209
2026-07,WEEKENDS/HOLIDAY,21,BUS,70241,30,27
2026-07,WEEKDAY,16,BUS,64571,255,1229
2026-07,WEEKENDS/HOLIDAY,9,BUS,83329,316,483
2026-07,WEEKDAY,22,BUS,26011,25,0
2026-07,WEEKDAY,15,BUS,63199,787,515
2026-07,WEEKENDS/HOLIDAY,21,BUS,80301,7,47
2026-07,WEEKDAY,20,BUS,22091,150,15
2026-07,WEEKENDS/HOLIDAY,20,BUS,60059,54,55
2026-07,WEEKENDS/HOLIDAY,18,BUS,52171,657,250
2026-07,WEEKENDS/HOLIDAY,18,BUS,45299,167,71
2026-07,WEEKDAY,22,BUS,42171,84,864
2026-07,WEEKENDS/HOLIDAY,16,BUS,15131,54,237
2026-07,WEEKENDS/HOLIDAY,15,BUS,22191,151,1
2026-07,WEEKDAY,17,BUS,19061,164,46
2026-07,WEEKENDS/HOLIDAY,8,BUS,82131,81,263
2026-07,WEEKDAY,21,BUS,45461,277,440
2026-07,WEEKDAY,20,BUS,59631,251,1913
2026-07,WEEKDAY,16,BUS,42311,2788,1324
2026-07,WEEKENDS/HOLIDAY,16,BUS,14051,141,171
2026-07,WEEKENDS/HOLIDAY,16,BUS,98061,35,119
2026-07,WEEKDAY,15,BUS,77021,797,1486
2026-07,WEEKDAY,16,BUS,46091,19,4
2026-07,WEEKENDS/HOLIDAY,1,BUS,46761,3,3
2026-07,WEEKENDS/HOLIDAY,10,BUS,55329,17,1
2026-07,WEEKENDS/HOLIDAY,12,BUS,59669,31,4
2026-07,WEEKENDS/HOLIDAY,20,BUS,84089,83,474
2026-07,WEEKENDS/HOLIDAY,16,BUS,43189,1080,1147
2026-07,WEEKENDS/HOLIDAY,21,BUS,81049,498,566
2026-07,WEEKENDS/HOLIDAY,14,BUS,18271,7,64
2026-07,WEEKDAY,9,BUS,96011,63,669
2026-07,WEEKDAY,15,BUS,46451,80,237
2026-07,WEEKDAY,15,BUS,61099,401,316
2026-07,WEEKDAY,8,BUS,58261,341,171
2026-07,WEEKDAY,19,BUS,45199,17,9
2026-07,WEEKENDS/HOLIDAY,9,BUS,55341,1,25
2026-07,WEEKDAY,9,BUS,16149,92,1648
2026-07,WEEKDAY,8,BUS,54281,3427,2484
2026-07,WEEKENDS/HOLIDAY,17,BUS,40441,186,21
2026-07,WEEKENDS/HOLIDAY,1,BUS,20129,2,7
2026-07,WEEKENDS/HOLIDAY,14,BUS,45351,65,25
2026-07,WEEKDAY,14,BUS,83331,36,104
2026-07,WEEKENDS/HOLIDAY,13,BUS,49011,0,1
2026-07,WEEKENDS/HOLIDAY,0,BUS,07031,362,91
2026-07,WEEKENDS/HOLIDAY,23,BUS,56011,17,41
2026-07,WEEKENDS/HOLIDAY,7,BUS,18289,158,24
2026-07,WEEKENDS/HOLIDAY,7,BUS,75609,1,64
2026-07,WEEKENDS/HOLIDAY,19,BUS,46871,23,176
2026-07,WEEKENDS/HOLIDAY,11,BUS,20149,195,89
2026-07,WEEKENDS/HOLIDAY,9,BUS,92099,423,213
2026-07,WEEKDAY,14,BUS,46171,1161,482
2026-07,WEEKDAY,15,BUS,50111,851,271
2026-07,WEEKDAY,11,BUS,25161,50,7
2026-07,WEEKENDS/HOLIDAY,17,BUS,46331,603,103
2026-07,WEEKDAY,22,BUS,67059,209,1733
2026-07,WEEKENDS/HOLIDAY,13,BUS,46031,10,78
2026-07,WEEKENDS/HOLIDAY,10,BUS,40489,2,71
2026-07,WEEKENDS/HOLIDAY,19,BUS,59231,471,406
2026-07,WEEKENDS/HOLIDAY,17,BUS,21051,51,8
2026-07,WEEKENDS/HOLIDAY,22,BUS,77301,17,164
2026-07,WEEKENDS/HOLIDAY,0,BUS,60261,100,124
2026-07,WEEKDAY,6,BUS,55339,1,3
2026-07,WEEKENDS/HOLIDAY,11,BUS,25549,2,19
2026-07,WEEKDAY,0,BUS,55179,4,4
2026-07,WEEKENDS/HOLIDAY,7,BUS,18191,2,229
2026-07,WEEKENDS/HOLIDAY,20,BUS,66081,55,65
2026-07,WEEKENDS/HOLIDAY,17,BUS,03341,6,15
2026-07,WEEKENDS/HOLIDAY,16,BUS,63101,275,311
2026-07,WEEKENDS/HOLIDAY,18,BUS,10379,373,728
2026-07,WEEKDAY,17,BUS,45359,267,472
2026-07,WEEKENDS/HOLIDAY,20,BUS,22519,161,311
2026-07,WEEKDAY,17,BUS,43119,269,774
2026-07,WEEKDAY,6,BUS,76141,2200,4417
2026-07,WEEKENDS/HOLIDAY,16,BUS,54247,398,227
2026-07,WEEKDAY,23,BUS,54331,123,482
2026-07,WEEKDAY,10,BUS,92079,2681,2078
2026-07,WEEKDAY,10,BUS,96059,355,75
2026-07,WEEKENDS/HOLIDAY,9,BUS,21641,307,23
2026-07,WEEKDAY,1,BUS,76431,0,3
2026-07,WEEKENDS/HOLIDAY,23,BUS,31049,0,1
2026-07,WEEKENDS/HOLIDAY,16,BUS,05019,209,297
2026-07,WEEKENDS/HOLIDAY,6,BUS,75611,8,2
2026-07,WEEKDAY,5,BUS,43091,28,0
2026-07,WEEKDAY,21,BUS,67219,404,569
2026-07,WEEKENDS/HOLIDAY,0,BUS,10289,2,6
2026-07,WEEKENDS/HOLIDAY,20,BUS,75601,197,66
2026-07,WEEKDAY,7,BUS,22059,5,1363
2026-07,WEEKDAY,12,BUS,22369,255,54
2026-07,WEEKENDS/HOLIDAY,21,BUS,96149,6,130
2026-07,WEEKDAY,13,BUS,53049,1964,1662
2026-07,WEEKENDS/HOLIDAY,7,BUS,03391,42,136
2026-07,WEEKENDS/HOLIDAY,21,BUS,56089,39,40
2026-07,WEEKENDS/HOLIDAY,6,BUS,45361,69,23
2026-07,WEEKDAY,5,BUS,67639,16,8
2026-07,WEEKENDS/HOLIDAY,13,BUS,68131,4,25
2026-07,WEEKENDS/HOLIDAY,10,BUS,64101,651,491
2026-07,WEEKDAY,0,BUS,84249,6,431
2026-07,WEEKDAY,18,BUS,14069,677,275
2026-07,WEEKDAY,10,BUS,07319,1842,2351
2026-07,WEEKDAY,12,BUS,67071,575,269
2026-07,WEEKENDS/HOLIDAY,12,BUS,65391,135,279
2026-07,WEEKENDS/HOLIDAY,20,BUS,67789,40,181
2026-07,WEEKDAY,13,BUS,76279,833,2187
2026-07,WEEKENDS/HOLIDAY,14,BUS,78219,181,237
2026-07,WEEKENDS/HOLIDAY,12,BUS,05521,279,128
2026-07,WEEKENDS/HOLIDAY,16,BUS,41119,172,133
2026-07,WEEKDAY,23,BUS,24379,0,4
2026-07,WEEKDAY,17,BUS,52381,1037,415
2026-07,WEEKDAY,21,BUS,46051,3,16
2026-07,WEEKDAY,19,BUS,27529,178,111
2026-07,WEEKENDS/HOLIDAY,16,BUS,32141,0,37
2026-07,WEEKENDS/HOLIDAY,20,BUS,96011,14,27
2026-07,WEEKENDS/HOLIDAY,18,BUS,78229,287,238
2026-07,WEEKDAY,6,BUS,92181,88,113
2026-07,WEEKDAY,11,BUS,93061,693,754
2026-07,WEEKDAY,9,BUS,20181,175,498
2026-07,WEEKENDS/HOLIDAY,12,BUS,63321,357,213
2026-07,WEEKDAY,16,BUS,10111,2017,1767
2026-07,WEEKDAY,15,BUS,23139,41,2
2026-07,WEEKENDS/HOLIDAY,6,BUS,14279,515,208
2026-07,WEEKDAY,8,BUS,22341,2191,827
2026-07,WEEKENDS/HOLIDAY,17,BUS,43441,246,256
2026-07,WEEKENDS/HOLIDAY,12,BUS,22319,74,3
2026-07,WEEKENDS/HOLIDAY,17,BUS,21379,862,751
2026-07,WEEKDAY,7,BUS,59359,875,145
2026-07,WEEKDAY,21,BUS,17121,1960,2676
2026-07,WEEKENDS/HOLIDAY,16,BUS,95039,89,78
2026-07,WEEKENDS/HOLIDAY,23,BUS,95091,0,160
2026-07,WEEKENDS/HOLIDAY,10,BUS,46359,563,138
2026-07,WEEKENDS/HOLIDAY,18,BUS,65711,115,182
2026-07,WEEKDAY,16,BUS,65239,810,367
2026-07,WEEKDAY,18,BUS,30021,1002,2030
2026-07,WEEKDAY,12,BUS,57129,1409,1165
2026-07,WEEKENDS/HOLIDAY,15,BUS,62091,137,197
2026-07,WEEKDAY,6,BUS,22469,2396,858
2026-07,WEEKENDS/HOLIDAY,18,BUS,98029,72,32
2026-07,WEEKENDS/HOLIDAY,6,BUS,28231,53,402
2026-07,WEEKENDS/HOLIDAY,10,BUS,63059,2569,589
2026-07,WEEKDAY,17,BUS,17299,24,25
2026-07,WEEKDAY,10,BUS,59451,141,370
2026-07,WEEKDAY,16,BUS,77161,137,149
2026-07,WEEKENDS/HOLIDAY,7,BUS,50231,158,122
2026-07,WEEKDAY,23,BUS,64409,196,700
2026-07,WEEKENDS/HOLIDAY,18,BUS,51019,269,194
2026-07,WEEKENDS/HOLIDAY,14,BUS,93189,15,10
2026-07,WEEKDAY,15,BUS,73021,111,51
2026-07,WEEKDAY,8,BUS,67341,1157,925
2026-07,WEEKENDS/HOLIDAY,5,BUS,65259,7,50
2026-07,WEEKENDS/HOLIDAY,10,BUS,23361,1,0
2026-07,WEEKDAY,18,BUS,09047,4248,6843
2026-07,WEEKDAY,17,BUS,75121,1386,2601
2026-07,WEEKDAY,22,BUS,51021,105,158
2026-07,WEEKDAY,15,BUS,78221,675,1253
2026-07,WEEKDAY,14,BUS,75041,225,449
2026-07,WEEKDAY,14,BUS,78109,2738,2271
2026-07,WEEKDAY,6,BUS,10149,1202,1852
2026-07,WEEKDAY,21,BUS,50161,562,1479
2026-07,WEEKDAY,15,BUS,67721,27,178
2026-07,WEEKENDS/HOLIDAY,0,BUS,66211,0,9
2026-07,WEEKENDS/HOLIDAY,6,BUS,92249,131,293
2026-07,WEEKDAY,21,BUS,68129,184,24
2026-07,WEEKDAY,0,BUS,43621,19,51
2026-07,WEEKENDS/HOLIDAY,19,BUS,14021,47,164
2026-07,WEEKENDS/HOLIDAY,21,BUS,84311,66,303
2026-07,WEEKENDS/HOLIDAY,20,BUS,95011,16,87
2026-07,WEEKENDS/HOLIDAY,23,BUS,16021,4,10
2026-07,WEEKDAY,7,BUS,92229,313,895
2026-07,WEEKDAY,18,BUS,77141,93,1064
2026-07,WEEKDAY,6,BUS,03341,0,1
2026-07,WEEKDAY,12,BUS,25071,2,3
2026-07,WEEKENDS/HOLIDAY,15,BUS,45079,118,164
2026-07,WEEKDAY,0,BUS,97041,0,106
2026-07,WEEKENDS/HOLIDAY,23,BUS,30101,9,7
2026-07,WEEKDAY,23,BUS,45049,17,13
2026-07,WEEKDAY,23,BUS,21459,106,120
2026-07,WEEKENDS/HOLIDAY,20,BUS,30121,83,28
2026-07,WEEKDAY,17,BUS,61029,696,935
2026-07,WEEKDAY,13,BUS,55371,38,34
2026-07,WEEKENDS/HOLIDAY,22,BUS,24339,3,23
2026-07,WEEKENDS/HOLIDAY,17,BUS,44601,49,88
2026-07,WEEKDAY,22,BUS,54359,435,400
2026-07,WEEKDAY,22,BUS,28061,1933,264
2026-07,WEEKDAY,22,BUS,44871,200,1460
2026-07,WEEKENDS/HOLIDAY,12,BUS,71111,578,319
2026-07,WEEKDAY,8,BUS,04331,993,180
2026-07,WEEKDAY,8,BUS,67061,603,469
2026-07,WEEKENDS/HOLIDAY,19,BUS,57139,63,86
2026-07,WEEKENDS/HOLIDAY,23,BUS,23081,4,0
2026-07,WEEKENDS/HOLIDAY,13,BUS,83271,6,25
2026-07,WEEKDAY,19,BUS,50061,438,1265
2026-07,WEEKDAY,1,BUS,28441,36,0
2026-07,WEEKDAY,1,BUS,54181,40,63
2026-07,WEEKDAY,13,BUS,99111,23,37
2026-07,WEEKENDS/HOLIDAY,11,BUS,63211,870,532
2026-07,WEEKENDS/HOLIDAY,22,BUS,65401,64,267
2026-07,WEEKENDS/HOLIDAY,20,BUS,03129,359,463
2026-07,WEEKENDS/HOLIDAY,22,BUS,59139,141,160
2026-07,WEEKDAY,7,BUS,26079,24,56
2026-07,WEEKDAY,7,BUS,84419,1737,234
2026-07,WEEKDAY,14,BUS,63349,2743,3252
2026-07,WEEKDAY,21,BUS,20239,837,2553
2026-07,WEEKDAY,5,BUS,43701,108,35
2026-07,WEEKENDS/HOLIDAY,13,BUS,75009,18738,22313
2026-07,WEEKDAY,10,BUS,43431,661,368
2026-07,WEEKDAY,9,BUS,43561,792,381
2026-07,WEEKENDS/HOLIDAY,8,BUS,17249,263,66
2026-07,WEEKDAY,9,BUS,44171,11,119
2026-07,WEEKENDS/HOLIDAY,0,BUS,92111,56,49
2026-07,WEEKDAY,7,BUS,44181,2390,486
2026-07,WEEKDAY,7,BUS,70131,1136,1178
2026-07,WEEKENDS/HOLIDAY,17,BUS,76459,347,286
2026-07,WEEKENDS/HOLIDAY,14,BUS,59509,28,11
2026-07,WEEKENDS/HOLIDAY,17,BUS,32141,2,50
2026-07,WEEKDAY,20,BUS,93139,314,661
2026-07,WEEKENDS/HOLIDAY,6,BUS,05271,11,37
2026-07,WEEKDAY,6,BUS,47511,1690,44
2026-07,WEEKENDS/HOLIDAY,22,BUS,53419,6,18
2026-07,WEEKENDS/HOLIDAY,15,BUS,84671,79,266
2026-07,WEEKENDS/HOLIDAY,6,BUS,01621,14,12
2026-07,WEEKENDS/HOLIDAY,11,BUS,64351,588,312
2026-07,WEEKENDS/HOLIDAY,21,BUS,56099,371,1101
2026-07,WEEKENDS/HOLIDAY,0,BUS,56059,5,22
2026-07,WEEKDAY,11,BUS,42051,5982,1536
2026-07,WEEKENDS/HOLIDAY,13,BUS,46119,712,574
2026-07,WEEKENDS/HOLIDAY,20,BUS,10089,448,281
2026-07,WEEKENDS/HOLIDAY,7,BUS,23169,11,11
2026-07,WEEKENDS/HOLIDAY,0,BUS,75219,4,30
2026-07,WEEKDAY,20,BUS,96079,78,8
2026-07,WEEKDAY,20,BUS,11171,425,1578
2026-07,WEEKDAY,10,BUS,28401,8270,6361
2026-07,WEEKDAY,10,BUS,90051,15,18
2026-07,WEEKDAY,18,BUS,60181,1664,838
2026-07,WEEKENDS/HOLIDAY,15,BUS,50189,434,186
2026-07,WEEKDAY,22,BUS,94029,67,65
2026-07,WEEKDAY,23,BUS,21241,82,342
2026-07,WEEKDAY,0,BUS,76079,98,137
2026-07,WEEKDAY,23,BUS,21711,48,115
2026-07,WEEKENDS/HOLIDAY,16,BUS,07539,819,658
2026-07,WEEKDAY,13,BUS,28459,1818,1555
2026-07,WEEKENDS/HOLIDAY,14,BUS,14191,153,277
2026-07,WEEKDAY,7,BUS,55331,64,19
2026-07,WEEKENDS/HOLIDAY,9,BUS,78081,333,160
2026-07,WEEKENDS/HOLIDAY,7,BUS,73029,14,37
2026-07,WEEKENDS/HOLIDAY,10,BUS,55381,32,11
2026-07,WEEKDAY,18,BUS,63109,2687,3299
2026-07,WEEKENDS/HOLIDAY,7,BUS,96121,663,121
2026-07,WEEKDAY,14,BUS,46671,613,1125
2026-07,WEEKDAY,21,BUS,28409,1491,2433
2026-07,WEEKENDS/HOLIDAY,8,BUS,65419,28,7
2026-07,WEEKENDS/HOLIDAY,21,BUS,81229,49,20
2026-07,WEEKENDS/HOLIDAY,15,BUS,25811,4,0
2026-07,WEEKDAY,21,BUS,17081,235,306
2026-07,WEEKDAY,23,BUS,10219,1,3
2026-07,WEEKDAY,10,BUS,80319,805,201
2026-07,WEEKENDS/HOLIDAY,15,BUS,96041,470,166
2026-07,WEEKDAY,6,BUS,47009,5185,4287
2026-07,WEEKENDS/HOLIDAY,15,BUS,45589,16,20
2026-07,WEEKDAY,19,BUS,66129,279,102
2026-07,WEEKENDS/HOLIDAY,22,BUS,23331,22,2
2026-07,WEEKDAY,10,BUS,11119,1900,917
2026-07,WEEKENDS/HOLIDAY,20,BUS,22219,6,64
2026-07,WEEKENDS/HOLIDAY,11,BUS,09141,165,50
